customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST039604,31,Female,South,Graduate,Salaried,977396.95,1240976.21,Home,747.32,2,87,41.88,2025-12-30,1
CUST098062,35,Female,North,Primary,Self-Employed,218544.35,20081.38,Home,617.49,3,101,6.08,2024-11-04,0
CUST022342,38,Male,West,Secondary,Unemployed,1859080.73,4164756.0,Car,599.9,3,75,17.64,2019-08-29,1
CUST095668,45,Male,South,Graduate,Self-Employed,1859052.94,5089908.59,Home,736.93,3,60,17.23,2024-10-10,0
CUST025745,44,Female,South,Graduate,Unemployed,929027.77,3115487.78,Home,658.93,1,93,60.28,2019-09-11,1
CUST084497,54,Male,West,Graduate,Salaried,868938.65,647575.01,Education,727.69,2,99,28.47,2026-09-09,0
CUST040099,54,Female,North,Graduate,Salaried,1301967.82,6739094.98,Business,688.98,2,43,73.42,2019-09-10,1
CUST044593,39,Female,South,Secondary,Salaried,545248.1,972351.72,Home,686.67,0,197,20.12,2025-07-08,0
CUST063142,39,Female,North,Post-Graduate,Salaried,1604200.52,3425122.43,Home,779.8,0,194,17.36,2022-04-20,0
CUST097015,33,Male,West,Primary,Salaried,458402.78,899095.3,Car,673.33,1,114,43.03,2022-02-25,0
CUST028958,35,Male,West,Graduate,Salaried,571132.88,340998.91,Car,786.1,1,86,61.16,2023-06-20,0
CUST050899,46,Other,North,Graduate,Salaried,468381.72,1013206.14,Car,735.73,1,79,20.9,2018-12-02,0
CUST090193,28,Male,West,Graduate,Unemployed,1494850.32,1206489.58,Home,595.52,3,52,46.43,2023-12-03,1
CUST060571,38,Male,East,Primary,Salaried,385357.92,194428.67,Home,518.49,2,150,59.49,2023-09-24,1
CUST044588,35,Female,West,Secondary,Self-Employed,514337.34,773217.53,Home,797.42,3,110,59.14,2018-01-06,1
CUST032030,61,Male,West,Secondary,Unemployed,490902.18,311854.37,Education,765.88,2,156,17.52,2019-05-26,1
CUST013509,36,Male,North,Secondary,Salaried,2662305.85,1859484.26,Home,761.45,1,156,39.1,2021-09-11,1
CUST083981,34,Female,West,Graduate,Salaried,523800.13,1294566.17,Business,775.33,2,89,34.7,2024-12-16,1
CUST001406,40,Female,North,Secondary,Self-Employed,729797.39,1142007.26,Other,716.79,1,61,43.55,2022-11-30,0
CUST080448,33,Female,South,Secondary,Self-Employed,820842.65,1153662.7,Home,752.72,1,92,41.78,2018-10-26,1
CUST000350,45,Female,West,Graduate,Self-Employed,406437.97,1616906.47,Home,593.07,1,33,42.01,2025-05-09,1
CUST000942,42,Male,West,Graduate,Salaried,222208.88,878860.42,Car,684.44,2,161,87.34,2017-01-12,0
CUST004278,36,Female,West,Graduate,Self-Employed,892175.44,696515.05,Other,733.61,3,239,37.39,2023-11-17,0
CUST097607,51,Female,West,Graduate,Self-Employed,505750.6,1209943.37,Home,615.84,0,45,51.48,2017-06-12,0
CUST097553,38,Other,South,Post-Graduate,Salaried,859841.35,736638.69,Car,740.47,1,92,53.59,2022-01-30,0
CUST037890,51,Male,West,Graduate,Self-Employed,279194.66,744819.79,Business,666.46,2,92,48.15,2023-01-01,0
CUST098403,49,Female,East,Secondary,Self-Employed,1094810.3,2423589.47,Car,568.52,1,98,25.73,2023-07-19,1
CUST015247,52,Other,East,Primary,Salaried,501563.92,901290.04,Other,674.73,1,127,31.93,2024-12-30,1
CUST081854,34,Female,West,Secondary,Unemployed,1196735.83,3090714.25,Home,716.68,2,103,48.29,2024-10-01,1
CUST017419,42,Female,West,Graduate,Unemployed,661898.4,861842.43,Home,544.45,3,97,62.29,2025-02-18,1
CUST000234,40,Male,South,Post-Graduate,Salaried,1144827.87,4030865.97,Home,651.37,1,148,65.41,2017-08-27,1
CUST008500,36,Female,East,Post-Graduate,Unemployed,1163553.14,2861119.72,Home,762.63,0,144,61.63,2023-10-18,0
CUST062809,36,Male,West,Graduate,Salaried,461730.51,85056.43,Car,740.03,2,94,64.52,2020-02-29,0
CUST031902,32,Female,West,Graduate,Self-Employed,1583899.41,3404454.74,Car,639.22,0,148,47.62,2024-06-03,0
CUST043592,55,Female,East,Graduate,Salaried,875505.35,2094159.29,Home,726.82,5,248,7.78,2026-07-18,1
CUST078545,29,Male,North,Graduate,Self-Employed,639733.33,2026474.62,Car,594.57,0,90,47.69,2026-09-30,1
CUST089869,42,Male,West,Secondary,Salaried,1103914.2,1834034.23,Other,741.6,0,88,47.68,2018-12-05,0
CUST092587,53,Male,North,Graduate,Salaried,682379.68,1002420.75,Education,677.78,0,181,63.66,2019-11-20,0
CUST048471,64,Male,North,Graduate,Unemployed,161969.6,202728.78,Other,609.23,4,72,39.13,2026-09-26,1
CUST057239,41,Male,East,Graduate,Self-Employed,275857.78,713255.66,Home,609.13,3,72,17.88,2021-11-24,1
CUST084108,60,Female,South,Post-Graduate,Self-Employed,643534.99,3610213.95,Home,577.58,0,129,40.35,2018-08-14,1
CUST000580,34,Male,South,Graduate,Salaried,531866.82,1929577.35,Home,703.35,2,135,45.94,2017-08-07,0
CUST042280,35,Male,West,Primary,Self-Employed,389527.94,1907299.07,Education,707.08,1,170,35.57,2020-01-26,1
CUST090583,45,Female,North,Secondary,Salaried,1261303.75,4267615.42,Car,781.96,0,139,78.06,2017-12-26,0
CUST066438,38,Male,West,Graduate,Salaried,509153.4,1879406.24,Education,632.82,2,45,54.7,2017-09-20,1
CUST048692,47,Male,East,Graduate,Self-Employed,442588.89,111282.03,Business,686.23,1,122,21.44,2019-12-15,0
CUST067228,54,Female,West,Graduate,Salaried,988916.35,3681769.0,Other,672.03,0,124,60.17,2024-05-11,0
CUST040724,43,Female,North,Graduate,Self-Employed,1245450.43,4292437.04,Home,794.88,0,82,38.97,2017-12-21,0
CUST057186,34,Male,North,Secondary,Salaried,759145.43,556020.0,Education,682.43,0,230,33.42,2026-02-04,0
CUST050484,45,Female,South,Graduate,Self-Employed,599940.38,1944751.22,Education,763.7,2,130,39.35,2018-02-01,0
CUST032850,26,Male,East,Secondary,Salaried,214152.98,576327.7,Car,617.47,0,80,42.24,2025-10-12,0
CUST097539,37,Male,North,Post-Graduate,Unemployed,1763592.98,4326928.83,Other,652.54,1,92,50.48,2021-03-21,1
CUST084849,49,Male,South,Graduate,Salaried,391999.25,1580335.21,Home,671.37,0,130,71.34,2022-04-04,1
CUST020678,30,Female,South,Post-Graduate,Self-Employed,1511936.12,3726680.28,Home,684.94,0,47,10.32,2021-01-12,0
CUST093679,24,Female,South,Secondary,Self-Employed,2767628.91,4426761.7,Car,577.71,1,89,25.94,2017-11-12,1
CUST032415,63,Female,West,Graduate,Self-Employed,1350996.42,2280914.44,Car,625.21,3,61,54.07,2020-09-30,0
CUST092364,58,Male,South,Post-Graduate,Salaried,899900.2,2763653.92,Business,617.98,3,136,52.63,2017-03-12,0
CUST021988,38,Female,North,Graduate,Salaried,571794.38,1012402.4,Home,680.48,5,186,41.49,2022-05-21,1
CUST011035,51,Male,South,Graduate,Unemployed,1635963.6,1732963.04,Car,713.73,1,79,20.69,2025-05-28,0
CUST049783,62,Female,North,Secondary,Salaried,592381.66,162175.78,Business,683.05,2,149,26.88,2019-03-30,0
CUST066680,28,Female,East,Graduate,Self-Employed,1017991.63,860608.87,Home,661.6,1,117,57.32,2020-08-13,1
CUST029215,38,Male,North,Post-Graduate,Salaried,611072.55,1110365.37,Home,577.37,0,82,52.65,2020-06-27,1
CUST005043,32,Male,West,Secondary,Salaried,628926.48,979067.9,Business,580.78,0,62,32.98,2018-11-10,1
CUST092129,32,Male,East,Post-Graduate,Self-Employed,1005265.49,4379182.53,Business,656.23,0,112,42.59,2026-09-30,1
CUST099378,28,Male,West,Secondary,Self-Employed,591788.55,344347.3,Car,720.53,1,78,30.49,2021-01-15,1
CUST097622,35,Male,North,Primary,Self-Employed,906337.61,818980.75,Home,746.56,2,72,45.47,2020-03-25,1
CUST080519,59,Female,South,Secondary,Salaried,1023600.2,2297676.42,Business,688.62,1,133,35.28,2022-12-13,1
CUST065901,55,Male,West,Graduate,Salaried,456757.79,1057488.26,Car,718.8,1,76,48.92,2017-12-26,0
CUST034502,36,Female,West,Secondary,Salaried,547454.92,1729246.28,Other,672.3,3,96,23.05,2024-11-04,1
CUST042147,28,Male,West,Post-Graduate,Self-Employed,576988.06,1270130.63,Other,609.66,0,100,51.87,2025-09-02,1
CUST027782,39,Male,South,Post-Graduate,Salaried,564216.12,171421.2,Business,700.19,2,163,28.98,2026-12-30,0
CUST053852,45,Male,West,Secondary,Salaried,202227.65,147183.69,Education,741.5,1,46,51.71,2024-02-15,0
CUST029555,39,Male,North,Graduate,Salaried,349356.98,734597.99,Education,556.08,0,72,79.37,2021-10-28,1
CUST039136,33,Male,East,Secondary,Salaried,631600.51,1068851.76,Other,730.83,1,67,76.12,2022-04-12,0
CUST084579,38,Male,East,Graduate,Salaried,365162.5,98309.96,Business,642.51,2,74,55.76,2021-12-29,1
CUST025388,40,Female,East,Secondary,Salaried,368608.48,467327.55,Business,845.34,1,146,8.55,2021-01-29,0
CUST037119,29,Male,West,Graduate,Salaried,372840.14,348485.25,Education,721.09,1,131,79.16,2022-08-03,1
CUST091188,41,Female,East,Graduate,Salaried,955691.24,719751.36,Home,655.92,1,123,77.51,2023-08-29,0
CUST041179,42,Female,South,Post-Graduate,Self-Employed,1785111.4,4660912.91,Home,630.63,0,107,26.07,2023-03-25,0
CUST007004,50,Male,South,Primary,Salaried,325393.81,809275.48,Education,614.38,4,134,33.01,2022-02-26,1
CUST022702,48,Male,North,Secondary,Salaried,425424.74,1665593.98,Other,779.41,0,62,25.11,2021-06-06,0
CUST002185,46,Male,East,Secondary,Self-Employed,184114.45,73947.9,Business,646.33,4,102,19.99,2026-10-04,1
CUST054325,40,Other,North,Graduate,Salaried,1261918.68,1073432.27,Car,720.62,3,53,12.96,2023-08-12,0
CUST046266,44,Female,North,Graduate,Salaried,640262.18,1721274.7,Car,700.59,1,111,47.13,2022-03-12,0
CUST062367,68,Female,West,Secondary,Salaried,352457.71,1266065.97,Other,781.73,0,56,28.38,2018-10-21,0
CUST083929,28,Female,East,Post-Graduate,Self-Employed,226926.11,737809.66,Education,760.1,0,71,41.91,2023-02-20,0
CUST090779,24,Male,South,Graduate,Salaried,427603.83,88664.96,Car,670.42,1,105,43.4,2021-03-09,0
CUST093594,47,Female,South,Graduate,Salaried,1087127.59,206867.65,Home,706.92,3,118,11.41,2020-08-07,0
CUST077582,41,Male,West,Graduate,Self-Employed,507198.32,1479231.52,Home,695.49,4,90,31.58,2024-11-28,1
CUST022127,34,Male,East,Graduate,Salaried,509219.74,1211359.05,Car,688.97,2,126,64.18,2017-10-14,1
CUST014762,56,Female,South,Primary,Self-Employed,844413.47,618564.29,Home,714.07,1,86,55.52,2022-07-23,0
CUST006201,47,Female,South,Secondary,Salaried,2465719.02,1558544.67,Education,724.37,2,100,32.54,2026-06-29,0
CUST024122,45,Female,South,Graduate,Self-Employed,526528.2,1769402.58,Car,717.31,1,103,53.51,2020-09-09,0
CUST073184,39,Male,North,Graduate,Salaried,834190.69,2119909.68,Other,765.82,0,128,37.39,2020-09-20,0
CUST077284,46,Male,East,Graduate,Self-Employed,1233701.75,6213986.12,Other,675.65,1,102,51.73,2020-03-18,1
CUST054535,28,Male,West,Post-Graduate,Salaried,761840.94,1650657.3,Car,801.82,1,99,53.06,2024-01-08,0
CUST010823,61,Female,South,Secondary,Salaried,410408.8,398397.61,Home,629.17,1,135,37.75,2023-08-24,1
CUST009428,54,Male,South,Post-Graduate,Salaried,507065.99,380249.02,Other,747.46,1,77,64.33,2025-03-22,0
CUST062728,56,Male,South,Graduate,Salaried,1546934.25,2863556.87,Other,777.38,2,133,59.75,2025-10-02,1
CUST048722,61,Other,South,Graduate,Salaried,1373596.51,499245.15,Car,590.04,0,94,27.82,2022-11-24,0
CUST026195,31,Male,West,Secondary,Salaried,332179.81,105107.69,Home,667.07,1,34,13.87,2023-03-20,1
CUST093087,44,Male,South,Graduate,Salaried,2044141.46,3845306.55,Home,746.09,1,93,43.37,2023-02-03,0
CUST030288,54,Male,East,Graduate,Salaried,1013126.32,3428228.23,Education,818.51,0,156,26.6,2017-01-11,0
CUST062995,42,Male,South,Secondary,Salaried,710388.1,1019113.2,Car,728.74,1,124,36.46,2020-10-30,0
CUST038314,27,Female,South,Graduate,Salaried,1016124.7,1136442.39,Car,702.87,2,89,57.41,2022-12-21,0
CUST062506,51,Female,West,Graduate,Salaried,141842.21,329811.47,Car,679.48,2,96,30.0,2025-12-15,0
CUST068420,37,Female,North,Graduate,Self-Employed,130923.03,141227.0,Other,767.57,2,140,24.16,2021-10-26,0
CUST066467,52,Female,South,Graduate,Self-Employed,302211.19,391392.44,Business,662.01,2,25,49.22,2022-10-10,1
CUST014363,46,Male,West,Graduate,Salaried,421764.24,1137646.67,Home,645.86,1,125,30.04,2022-11-26,1
CUST001383,63,Male,North,Graduate,Salaried,613463.28,1506572.45,Car,699.63,0,103,37.11,2018-06-08,0
CUST058881,44,Female,West,Post-Graduate,Salaried,1260488.73,995006.23,Education,640.58,0,69,32.21,2026-03-04,0
CUST021889,55,Female,West,Secondary,Salaried,1133105.29,2580813.56,Business,732.35,2,82,43.41,2021-05-28,0
CUST062054,41,Male,North,Secondary,Salaried,2490162.12,7425794.86,Home,660.32,0,134,69.85,2025-12-31,0
CUST072851,54,Female,South,Graduate,Salaried,890387.87,1322893.15,Home,705.12,2,208,52.15,2018-05-11,1
CUST051142,55,Male,South,Graduate,Salaried,325798.18,1371954.35,Other,710.28,2,192,29.49,2021-08-17,1
CUST025703,52,Male,North,Graduate,Salaried,626093.62,2769351.01,Car,711.6,2,101,29.68,2024-02-24,0
CUST004223,57,Female,West,Secondary,Salaried,849341.15,632843.63,Business,674.14,4,69,26.66,2018-05-12,1
CUST055247,49,Male,East,Primary,Salaried,1594312.51,5335458.12,Car,608.26,2,49,46.86,2019-04-21,0
CUST070643,33,Male,North,Secondary,Salaried,495986.6,52440.96,Car,646.26,1,57,32.76,2017-11-11,1
CUST054323,37,Female,North,Graduate,Salaried,273199.25,71938.62,Home,774.82,1,60,28.86,2021-12-21,0
CUST013554,33,Female,West,Secondary,Salaried,203467.71,122694.68,Business,749.08,1,119,26.57,2026-11-18,0
CUST007526,44,Female,West,Secondary,Self-Employed,353100.81,64650.89,Business,748.79,3,136,17.56,2021-04-22,0
CUST009254,35,Male,South,Graduate,Self-Employed,416569.18,1997853.57,Home,596.35,0,144,35.3,2023-01-16,0
CUST079127,49,Male,South,Graduate,Unemployed,547884.78,1973651.34,Education,647.46,1,117,41.78,2017-09-06,1
CUST066509,31,Male,East,Graduate,Self-Employed,518593.09,1963835.2,Business,626.54,0,128,66.27,2024-01-06,1
CUST082596,37,Male,East,Post-Graduate,Self-Employed,373788.21,322171.23,Home,632.74,1,138,40.17,2026-12-15,1
CUST064969,28,Female,West,Graduate,Self-Employed,405215.48,595617.84,Home,699.03,1,135,29.13,2020-10-09,1
CUST043106,48,Female,East,Secondary,Salaried,1571020.86,4507958.36,Other,620.67,0,140,28.33,2023-11-01,1
CUST082512,49,Male,South,Post-Graduate,Salaried,363192.94,702008.77,Education,850.0,0,92,52.89,2020-09-29,0
CUST000828,37,Male,East,Primary,Salaried,2284468.36,6397300.16,Home,732.37,0,42,45.62,2021-01-25,0
CUST012273,59,Male,West,Graduate,Self-Employed,974598.39,203420.41,Home,669.64,1,49,25.78,2026-07-13,0
CUST003149,51,Male,South,Graduate,Salaried,963406.48,5306445.42,Home,665.89,1,59,50.55,2024-05-17,1
CUST037313,36,Female,North,Graduate,Salaried,680154.12,1375590.0,Car,706.4,2,198,62.39,2024-10-20,0
CUST061016,57,Female,East,Post-Graduate,Salaried,421040.68,685119.04,Business,580.31,0,52,24.47,2022-02-15,0
CUST093428,45,Female,West,Graduate,Self-Employed,459022.05,132198.67,Home,533.39,3,53,18.81,2026-01-02,1
CUST029021,50,Male,South,Graduate,Salaried,831095.57,1396796.15,Education,670.92,1,89,44.83,2021-08-28,1
CUST081877,37,Female,West,Graduate,Salaried,1496865.0,724763.93,Education,602.28,0,41,5.33,2021-10-13,1
CUST051315,38,Male,South,Secondary,Salaried,301900.99,673305.15,Other,619.69,1,58,50.88,2019-08-17,1
CUST037122,48,Male,South,Graduate,Self-Employed,385468.68,223042.09,Business,722.19,1,118,54.67,2018-07-30,0
CUST003461,35,Female,North,Graduate,Self-Employed,2520022.83,12187875.23,Education,631.44,1,59,29.88,2022-11-24,1
CUST001397,39,Male,East,Secondary,Salaried,1396682.33,2412715.82,Business,774.05,1,85,17.26,2017-05-14,0
CUST074626,35,Male,South,Graduate,Salaried,519872.31,421779.28,Home,727.14,2,40,48.27,2019-04-26,1
CUST041171,34,Male,West,Graduate,Salaried,631853.28,1357092.89,Other,741.68,2,109,67.81,2023-08-10,0
CUST099910,40,Female,South,Post-Graduate,Self-Employed,327794.59,1086104.26,Home,605.77,2,145,39.09,2017-10-22,1
CUST098840,39,Female,West,Post-Graduate,Salaried,1001390.29,1468212.46,Home,738.97,0,137,32.65,2021-12-03,0
CUST031690,54,Female,North,Post-Graduate,Salaried,298214.1,930502.56,Business,758.29,3,60,22.25,2018-02-18,0
CUST008870,37,Male,South,Post-Graduate,Salaried,241368.75,164829.74,Education,752.02,1,161,49.69,2019-09-01,0
CUST020877,59,Male,South,Secondary,Salaried,376569.38,745255.87,Home,763.9,1,106,19.85,2018-02-03,0
CUST041665,37,Female,West,Post-Graduate,Self-Employed,620529.15,1763044.48,Business,732.95,2,67,49.47,2023-06-07,0
CUST033075,32,Male,East,Post-Graduate,Salaried,257828.55,59582.46,Car,695.1,0,71,39.64,2021-02-09,0
CUST064989,40,Female,East,Graduate,Salaried,480726.19,505159.23,Other,687.08,2,189,59.18,2025-08-15,1
CUST067792,36,Female,East,Graduate,Salaried,877195.43,2460583.04,Business,778.73,0,123,25.97,2026-01-22,0
CUST043983,38,Male,North,Secondary,Salaried,663542.92,1025036.21,Car,613.94,1,102,46.15,2022-09-27,1
CUST004111,43,Male,South,Secondary,Self-Employed,263587.93,539346.43,Home,677.72,0,67,29.96,2023-10-15,0
CUST019536,41,Female,North,Graduate,Self-Employed,1268938.9,1626393.14,Business,699.68,0,31,49.43,2020-01-30,0
CUST015610,42,Male,West,Secondary,Salaried,331759.68,385055.23,Home,701.89,2,141,46.05,2018-01-05,0
CUST068102,57,Female,East,Post-Graduate,Salaried,1349904.44,5046344.52,Car,767.82,0,264,52.57,2022-09-20,0
CUST028196,35,Male,North,Secondary,Self-Employed,630067.66,750269.29,Business,759.17,1,12,27.79,2017-04-07,0
CUST095105,41,Female,North,Graduate,Self-Employed,917973.73,1725559.26,Business,683.84,2,113,13.47,2025-12-31,0
CUST063461,34,Male,South,Graduate,Self-Employed,781384.6,3426355.77,Car,681.81,1,44,52.65,2026-09-15,1
CUST064677,42,Female,North,Secondary,Salaried,732000.02,1668083.03,Car,732.17,1,169,44.09,2025-08-03,0
CUST024118,42,Male,West,Secondary,Self-Employed,358669.49,1292041.5,Car,758.9,3,159,61.57,2017-10-20,0
CUST021990,47,Female,East,Primary,Self-Employed,585766.27,1371867.21,Education,667.17,3,92,18.28,2019-02-08,1
CUST008764,57,Female,West,Secondary,Salaried,323012.89,229454.49,Home,705.86,1,119,52.48,2022-12-03,0
CUST036578,37,Female,South,Secondary,Unemployed,3714055.6,15000000.0,Business,668.06,3,75,37.42,2020-11-18,1
CUST089210,30,Female,East,Secondary,Salaried,960622.99,883490.76,Home,640.71,3,68,15.67,2019-09-16,1
CUST051687,42,Female,West,Graduate,Unemployed,1667912.71,4500718.22,Home,638.64,0,93,50.33,2024-01-09,1
CUST053789,51,Female,West,Graduate,Salaried,637753.19,1437658.56,Car,786.39,0,135,58.07,2023-01-09,0
CUST064999,43,Male,South,Graduate,Salaried,263108.37,1094782.51,Education,727.01,1,61,38.86,2025-01-08,1
CUST073658,45,Female,North,Secondary,Self-Employed,512828.02,1256695.78,Other,715.51,3,47,56.81,2017-08-14,1
CUST029530,52,Female,North,Graduate,Salaried,1083233.66,789108.9,Education,639.29,3,133,34.86,2024-08-18,0
CUST040071,56,Female,North,Secondary,Self-Employed,514948.82,35735.08,Business,657.32,2,130,41.26,2021-06-05,1
CUST040576,26,Male,East,Graduate,Salaried,280240.98,1302331.52,Home,642.25,1,87,45.86,2020-05-12,0
CUST046525,47,Female,North,Graduate,Salaried,343922.86,74566.79,Car,685.33,0,79,40.72,2024-03-15,0
CUST031478,34,Male,North,Graduate,Salaried,511152.44,563771.02,Business,728.22,0,85,13.39,2026-06-13,0
CUST043211,63,Female,West,Graduate,Salaried,921845.82,1922516.65,Education,675.08,2,102,38.9,2025-02-14,0
CUST088376,47,Female,North,Primary,Salaried,569200.72,1613665.54,Car,524.81,1,176,43.19,2020-11-19,1
CUST092529,37,Male,West,Post-Graduate,Salaried,296505.55,910705.96,Other,838.15,1,179,42.43,2025-03-10,0
CUST067865,47,Female,South,Graduate,Salaried,1891551.99,2146453.52,Car,675.5,0,110,35.1,2019-06-15,0
CUST064749,40,Female,West,Graduate,Salaried,919298.77,3135901.15,Car,595.58,0,60,63.65,2021-09-08,1
CUST035820,54,Female,South,Secondary,Salaried,1068205.36,2803860.46,Business,767.79,1,93,16.56,2020-11-07,0
CUST067777,43,Male,East,Post-Graduate,Unemployed,879388.49,1252278.81,Education,664.61,0,134,21.11,2018-01-19,0
CUST019841,66,Female,North,Post-Graduate,Salaried,747055.68,2675382.05,Car,638.08,2,112,35.46,2020-09-27,1
CUST052184,49,Female,North,Secondary,Self-Employed,1342865.11,3006958.39,Business,677.73,3,61,39.88,2019-08-03,0
CUST073160,54,Male,East,Graduate,Self-Employed,636588.2,2462839.47,Business,717.27,1,153,70.31,2026-08-23,0
CUST096409,43,Male,East,Graduate,Salaried,477147.31,1486686.77,Other,725.94,0,77,52.76,2017-03-04,0
CUST010391,56,Female,East,Graduate,Salaried,2406858.17,722818.12,Car,776.2,0,128,42.02,2019-07-27,0
CUST016501,35,Female,West,Secondary,Salaried,758044.94,1326634.79,Other,726.21,0,239,29.44,2019-08-13,0
CUST005357,32,Female,East,Graduate,Unemployed,524765.16,349314.11,Home,743.72,3,63,65.98,2017-06-04,1
CUST041500,31,Male,North,Graduate,Self-Employed,943848.33,1396256.39,Home,743.37,0,91,53.32,2024-07-07,0
CUST033339,40,Female,South,Graduate,Self-Employed,480701.26,353420.55,Home,638.56,1,64,32.43,2020-03-30,0
CUST054558,44,Female,South,Post-Graduate,Self-Employed,2823328.14,10309717.91,Education,695.03,1,136,70.65,2018-03-25,0
CUST088349,42,Male,East,Graduate,Salaried,691251.44,1944699.55,Home,697.39,1,117,43.01,2026-12-07,0
CUST096074,65,Male,West,Primary,Unemployed,352904.22,307156.22,Car,594.01,0,98,25.78,2021-02-05,1
CUST040081,36,Female,North,Graduate,Salaried,581398.38,130133.67,Education,641.39,2,79,14.75,2018-10-20,1
